,PR,CB
37931,0.0,0.0
38061,0.0,0.0
747757,0.010638662442287845,0.0
61534,0.008270457644815547,0.0
38302,0.007290749790091755,0.0
142652,0.015866599992341895,0.0
38321,0.0,0.0
108679,0.002693049791664084,0.0
636433,0.0016390953635705007,0.0
775877,0.0028697366062257765,0.0
923705,0.0,0.0
3413,0.0021165581633554617,0.0
128249,0.003448419216448866,0.0
142178,0.01208627623380646,0.0
205254,0.006714323705549438,0.0
813392,0.057299641969083,0.021311678324574927
816896,0.012099235497234401,0.0004328126135775796
73644,0.009087075772204089,0.011175875281134905
171637,0.04799013272402535,0.012416983069854793
190946,0.10030336951131695,0.0
332852,0.007048765164409914,0.0
3056,0.0017285778548972064,0.0
38579,0.008435493375652744,0.004884306064805991
750925,0.0017285778548972064,0.0
783250,0.0017285778548972064,0.0
926548,0.08367525645062691,0.0003918756577311485
38805,0.0005211821396340526,0.0
58438,0.021996528360591967,0.013268983605755229
106882,0.002905011434253159,0.0
110104,0.009209601850834536,0.00012765467918115004
127696,0.004397553875547989,0.0
176358,0.0022594614917203783,0.006580891703503256
200074,0.005086200610244126,0.01970000822546125
619423,0.00366032653239471,0.0
684830,0.005213443055931092,0.00032845769369642115
884962,0.002125605772812249,0.0
920939,0.0021137215235696957,0.0
139933,0.07955019931609736,0.0
213165,0.01504546479637838,0.07132423850138371
814036,0.06457859466093764,0.07238590805587701
38977,0.003153394059919329,7.937454636137433e-05
138520,0.05668773568122784,0.0
223197,0.0024961796075173215,0.0
255704,0.0018117300124971764,0.0
312354,0.006497758179197834,0.0
367459,0.006090823029825337,0.0
471355,0.020341754012466965,0.0
472925,0.012096006464474259,0.0
761108,0.0018117300124971764,0.0
855952,0.0006835159258834765,0.0
58372,0.03248907354841817,0.0
39342,0.0,0.0
308645,0.003976503410381678,0.0
39406,0.0,0.0
453041,0.0021715922484752187,0.0
741177,0.011958153543050841,0.0
39637,0.0,0.0
291043,0.012187585963953598,0.0017039096818948335
44290,0.04437948327453686,0.0
792175,0.043272702359221024,0.0
49806,0.03650607614611634,0.0
39661,0.020217731100717624,0.0
64817,0.01831762213899551,0.0
1006782,0.07290630540791065,0.0
40124,0.0,0.0
130764,0.006737615100397767,0.0
139089,0.005361569629567635,0.0
213921,0.0019569056369472507,0.0
243008,0.017203470926585904,0.0
258430,0.012780572642155723,0.0
317545,0.018218139266224547,0.0
527267,0.0020494020887980376,0.0
780581,0.0027904891918799518,0.0
805345,0.003784023245443743,0.0
848913,0.025184797425996146,0.0
920994,0.01797585116775967,0.0
819894,0.03683729962339771,0.028680074662889146
40230,0.0005574961350955985,0.0
94764,0.0017987889882363718,0.0
451296,0.005541131270261061,0.0
40294,0.00014083686372419325,0.0
40501,0.0001603990888291749,0.0005067732941729964
129430,0.018039508708593055,0.000764518394843749
853926,0.008094900483501588,0.0011306685385874572
40648,0.0,0.0
928351,0.0030638276472687606,0.0
40743,0.001155750511537971,0.0
312353,0.01093578070759096,0.0
509223,0.012122192187999101,0.0
799771,0.004159023774147165,0.0
40922,0.00027907937323117313,0.0
41283,0.0,0.0
170381,0.00024906653652149926,0.0
465562,0.0,0.0
987621,0.006852185085567446,0.0
416785,0.027439813045876806,0.0
41431,0.0030707622869303062,0.0
760240,0.08985767893086324,0.0
41462,0.0,0.0
743968,0.0015768534650427734,0.0
102050,0.06147547649992428,0.10338035236438232
41899,0.011371480720293132,0.0
772745,0.001307324815548682,0.0
41976,0.0,0.0
42589,0.0005428980621188047,0.005505879457390538
99561,0.0195972291874533,0.05762097406209045
124492,0.01137463702440403,0.01418713196248842
477116,0.008153273092323788,0.003024487371870949
850692,0.017104386929689352,0.0002165310273731184
68155,0.037143962852620865,0.0
43348,0.0,0.0
278559,0.00786755650540654,0.0
43444,0.00990297898534685,0.0
295415,0.025992831114379035,0.0
492670,0.007531946794278551,0.0
639005,0.026127411449668455,0.0
899198,0.012541477264545174,0.0004094572429347921
43520,0.0001439161726800145,0.0023222729606063273
376739,0.004399943639093178,0.00028075810505770525
758943,0.005482443002304964,0.0001819546206773515
830425,0.0007368971103240978,0.003681671405404307
962064,0.018843504157001242,0.012167347506867529
942335,0.002256199738675552,0.001091610679420565
43572,0.0,0.0
949820,0.012234861558773739,0.014214058589138797
578141,0.04731287738472409,0.0
785611,0.032443203939022974,0.0
852007,0.1008527363081136,0.007465027614726793
44068,0.005562958379138202,0.0027014545036579125
79392,0.012974102405362172,0.00093807648662393
466759,0.015162875366001846,0.007368288098334562
44663,0.0,0.0
232869,0.0,0.00393851585481082
245019,0.005517605589262841,0.016947479168801342
758208,0.008124412949486038,0.005049984738401951
669015,0.03348095555082337,0.0
44751,0.004884990167962224,0.0
94205,0.07717297081674007,0.023686243164886364
165818,0.01764561695240407,3.7657569977933634e-05
196248,0.01968949797447051,0.0034902425421744292
266916,0.021058836978751678,0.0
418981,0.06987778195800287,0.009545068600019063
469286,0.02132499915805479,0.0
774791,0.01303698576530234,0.0
868306,0.027492083571940613,9.62360121658304e-05
44776,0.0,0.0
756740,0.011612119446261691,0.0
115733,0.033016223170467825,0.0019600403977573146
894956,0.04797457983497216,0.007192595865785324
186312,0.02169887328271742,0.0005188376308070856
44998,0.0,0.0
81083,0.23984606486839125,0.0034983592696551987
45057,0.0676766397059618,0.0
169202,0.057791607802327116,0.10898238404621291
45077,0.004307656492473369,0.001421459152818577
192925,0.019658593102665153,0.008410180154187208
223054,0.021484060861873506,0.0032240965973026822
527379,0.03713552160675333,0.0
536754,0.07516548485076652,0.0
738855,0.006561957396338085,0.000667375823497824
45287,0.0,0.0
486775,0.02883812370235335,0.0
45379,0.0,0.0
127949,0.0040365149223865965,0.0
139804,0.003998123829052388,0.0
354733,0.0017563766951353517,0.004337663907773055
45475,0.0006546360989504967,0.0
146544,0.0040801048178759035,0.0
223701,0.004757878557345704,0.009163734320442755
238440,0.028063314251743347,0.001024818887525144
600228,0.0010409425155883873,0.004880426050300247
45560,0.0,0.0
148355,0.0004899689026791518,0.0
752773,0.012506058890936492,0.006869725406281587
767741,0.0028902855686318367,0.02195706165450751
776011,0.0022387081731830966,0.0
837486,0.0026681221092644883,0.0
809396,0.002569572012770556,0.0006935269137602778
45745,0.0,0.0
48816,0.002035131314534471,0.0002181748101896155
45941,0.0,0.0
46184,0.009538511767127304,0.0
211424,0.012961914242899645,0.0014079746997305185
46345,0.0016726636606209462,0.0
46381,0.00040817584120340477,6.27626166298894e-05
46429,0.0,0.0
76658,0.0001988082409890438,0.0
136075,0.0003253033575423106,0.0
406583,4.357710197609135e-05,0.0033255912514832467
628684,0.0005520202934834566,0.0008366406231565754
772721,0.0007889212660443895,0.0009333299208869553
804559,0.001696605591228757,0.0006399694809027722
46460,0.0031165081529711566,0.07796526705976342
46626,0.0,0.0
87113,0.035628972230542656,2.8243177483450226e-05
241813,0.041854952409816494,0.0
334829,0.02062372796196559,3.2427351925442855e-05
577720,0.05084418102233761,0.0003910668000302244
46727,0.004992384048973262,0.0
117001,0.04100593124746893,0.043539741443776744
578744,0.007606112802901997,0.001399187933402334
763554,0.012144957470565874,0.0004409549292618138
46784,0.006150370757254288,0.0025774514562674584
617568,0.002170030115318709,0.0
805208,0.009375410810340592,0.0
69153,0.045825536696276425,0.14448223223279025
83554,0.00948787596724972,0.001100891817638176
227487,0.0013875107068040116,0.011813998197240539
683686,0.002690023601895814,0.0
800426,0.0027927735682297104,0.01593268996800075
81619,0.00027144903105940233,0.0
46814,0.0,0.0
659299,0.00027144903105940233,0.0
789721,0.0054812702232559275,0.0
842269,0.006434914120650898,0.0
654490,0.048767211352666956,0.029828710571239456
133119,0.006392960264042269,0.0
394806,0.021555758263440826,0.018508548230203207
542549,0.05437458946451944,0.0
551815,0.07639817197559615,0.28611626290602193
628981,0.01573076476942452,0.0
196969,0.021532118345823595,0.0861745774397284
300024,0.00624403082904004,0.0
47134,8.199673871162257e-05,0.0029142774988478648
443997,0.007469759428559599,3.974965719892995e-05
571845,0.004961950731470533,0.0
758601,0.0069926460209398696,0.0
797056,0.0066531070613830255,0.01654627300041939
837592,0.01177138603442564,0.004821962436959821
47246,0.0015398563216460644,0.0
67561,0.008370501030486298,0.0
107877,0.005122967402851844,0.0006696844344312031
224186,0.008415093824704803,0.008218304922971232
48061,0.0,0.0
585574,0.0010665107465659836,0.0
766078,0.0056399055834094386,0.0
852688,0.006420953470941865,0.0
48123,4.772730216429053e-05,0.0
48126,0.0,0.0
48265,0.00019786944022278781,0.0
48566,0.0015740174786843864,0.0023222168153059076
52382,0.010182170576216202,0.0002498450257874597
85776,0.01818719661120578,0.0
154548,0.010581973105245716,0.004527524154779928
224294,0.005202391819586437,0.0025998222691739556
339490,0.006900599738591922,0.0004518908397352036
805661,0.027408536365623966,0.0
817369,0.01348107332637363,0.0
835894,0.00031692963417373596,0.0
838524,0.0032759727739174994,0.0
943936,0.0030902410151815956,0.010984294745119043
48587,0.0006700312615139659,0.0
359062,0.007291343262084931,0.0
48806,0.0,1.2552523325977879e-05
48811,0.0,0.0
192338,0.0,0.0
779670,0.0021224158235163184,0.0
885375,0.003013670930908518,0.0
233035,0.00844496920175294,0.0
247966,0.013585339668278533,0.0
368451,0.007662927482067178,0.0036508416354400666
847735,0.05427347281543103,0.0
855531,0.01567053709819052,0.005320912800361478
48903,0.0,0.0
935330,0.012321061109121626,0.011197358810038648
48908,0.006685430962213265,0.0
49026,0.00013572451552970117,0.006965858441469776
215058,0.0007896699085364432,0.0059174122225645505
270667,0.00734568574390519,0.0
325443,0.010157895223360719,0.0173928760996685
521851,0.0030534390604550024,0.0
946560,0.002339279593636157,0.010780179485586894
49062,0.0,0.0
146490,0.0017657580493031005,0.0
335747,0.010055419393218926,0.0
757342,0.006542309644373969,0.0
771905,0.0021405556862704347,0.0
683750,0.02191573507784446,0.03389124588315978
49163,0.0,0.0
49180,0.01288675666212714,0.0005774160729949824
66228,0.032409490375100075,0.0009323627152501649
49367,0.00018066187613365267,0.0024100844785877526
49374,0.0017957937210636282,0.0
229157,0.018318317734770845,0.0
777210,0.01233970064832452,0.003459991936620072
49797,0.0,0.0
830538,0.016086768571113477,0.006876063069248582
50034,0.0008710474506311558,2.6499771465953296e-05
582930,0.008077865030286725,0.0
842611,0.0027880082557153593,0.0006062544085378603
339577,0.018816920303409874,0.0
755519,0.004974431321132659,0.0
940583,0.00205365481287317,0.0
946137,0.006244772863156393,0.0
50581,0.0,0.0
50588,0.0,0.0
50967,0.0,0.0
207644,9.796656760038582e-05,0.0
333643,0.012559590218895945,0.0
586798,0.0015252850316671179,0.0
51230,0.0,0.0
119111,0.007349967118617226,0.0
51233,0.0,0.0
120487,0.016046143643973554,0.0013591190011961376
345427,0.03875206856336837,0.0
404345,0.02013036745823744,0.0
417607,0.012039107452101657,0.0
500664,0.029908676117512696,0.0
843607,0.026901704506911223,0.0015145940510214741
51603,0.0,0.0
75591,0.0,5.648635496690045e-05
186185,0.004943635692576117,0.02174505172836005
293490,0.0009882037344995862,0.007214154326481687
374126,0.004715605960361589,0.0
579458,0.0029476482325462316,7.113096551387464e-05
641626,0.0,0.0
751613,0.0,0.008733480560132815
829267,0.0017563129038447166,0.013017024782135178
988471,0.0022255448036158274,0.01900345943605545
51736,0.004989803452786978,0.0
51909,0.01763058454469173,0.01920446715127592
541125,0.028354681484884604,0.0
784760,0.005045658195381277,0.0
135032,0.019299951449020764,0.0
807121,0.0032553477513733785,0.0
669511,0.004527495933959727,0.0
52062,0.0,0.0
892775,0.0005428980621188047,0.0
52093,0.001535579170194324,0.0
52151,0.00642062322805853,0.0
128585,0.019221839129787876,0.0005412229640717461
923432,0.02837919551635366,0.007561363607213637
181694,0.05474508748241433,0.0
53204,0.0,0.0
797205,0.012194010005550331,0.0016138360822765558
272567,0.005217220321374305,0.0
53221,0.0,0.0
949259,0.0006920498692918186,0.013570806931517436
53441,0.0,0.0
53606,0.0,0.0
43499,0.00939927533461888,0.0
345734,0.0194659020534908,0.0006078672628787742
670088,0.004243230601924447,0.006281520200503812
53916,0.0,0.0
187907,0.0,3.7657569977933634e-05
54982,0.0,0.0
924318,0.0,0.0
960674,0.11862969325408518,0.0006726673578414147
101701,0.00618384940960357,0.0
55778,0.0,0.0
184267,0.014851662687974174,0.0
80443,0.0,0.0
55939,0.0,0.0
161830,0.0,0.0
212614,0.003009609294268995,0.012104287125054737
954817,0.0013869339190976685,0.0006012658673143404
56193,0.0,0.0
634377,0.010549723725536534,0.00409651598743288
57124,0.008792514868517346,0.0
75825,0.06842358829000379,0.008099963260827537
57151,0.0,0.0
765595,0.006882913496082077,0.005808729980696763
813731,0.005845897096433876,0.0
425105,0.08446285757735994,0.0070199971189461195
57188,0.005933029717855773,0.0
57205,0.0,0.0
864257,0.00614359493579319,0.0005261167776379019
57280,0.0,0.0
170211,0.007080708435619491,0.0
57497,0.0,0.0
57577,0.0,0.0
57636,0.0,0.0
249973,0.011717956804348515,0.0024926571687364564
420539,0.012730340334781959,0.010883662248791767
57840,0.00244082529652988,0.005855005863729232
179730,0.013242772174118114,0.0038330400171686205
57923,0.0,0.0
58360,0.00037838485606175593,0.0
58361,0.0011085234109825097,0.0
827367,0.005308129337434499,0.0
838559,0.006834095358299802,0.008845189404617293
58386,0.004022160279308474,0.0
625736,0.011247510339794438,0.0
194018,0.010650258777525385,0.0011039972419580439
204708,0.03937848214680819,0.0
309328,0.09186034272550327,0.017957656715672086
620121,0.020630660434423107,0.0
668302,0.007950193695247491,0.0
776562,0.011776673661542298,0.0
807489,0.01831841585402764,0.0
58934,0.0,0.0
206241,0.010475789902040044,0.0031462520426755055
296903,0.0006165813398219281,0.0
566918,0.0017936775649404504,0.0
567862,0.0010092750149713094,2.359103405951869e-05
812802,0.0025829242484915324,0.013875529954649541
926428,0.002018550071028184,0.0007188060663463885
58947,0.0,0.0
269972,0.16073688197107433,0.023146853013103205
80428,0.003094320564397781,0.006970681515229758
59503,0.0017903161868673071,0.0
428717,0.019469077924907763,0.0
90803,0.08075725369924061,0.021291280509411103
59758,0.0,0.0
193342,0.0006257977344613906,0.0
59949,0.0,0.0
59989,0.0,0.0
631535,0.005176931891901463,0.0
2368302,0.0023430457166705764,0.0
60012,0.0,0.0
61041,0.0,0.0
308742,0.0031905347667855553,0.0
492037,0.0022590974170163328,0.0
568137,0.0022022330860720757,0.0
569402,0.009698827849923803,0.0
748904,0.0003016100345104471,0.0
933633,0.0,0.0
83013,0.05888799447507556,0.0015018197550723533
482787,0.009668236617012032,0.0
624215,0.007864248218030456,0.0001754364569606908
816517,0.007455161261906583,0.0
930642,0.010187228346957735,0.0
570825,0.03454144295705794,0.0
180449,0.00581760939961798,0.0
208076,0.04910493923536538,0.01010529071423549
243474,0.018517537373723227,2.3012959430959443e-05
254535,0.013000341066279498,0.03350915654409725
61273,0.005796694348272777,0.004654894066716797
674011,0.013079704921307762,0.017538873744741192
830319,0.00537102087469611,0.0010104781277412193
891907,0.001221023480369766,7.531513995586727e-05
893719,0.015959450852513022,0.0009688803966279277
239961,0.09238778928038839,0.0
820232,0.016775383703668784,0.0010475904871100447
61637,0.0002545456115428828,0.0
687487,0.006093558679488938,0.0
61792,0.0,0.0
487271,0.008121681145615395,0.0010964506512071213
61912,0.0,0.0
62002,0.014361408379818053,0.0
62270,0.0028415261370526353,0.0
62412,0.0,0.0
517074,0.010375283542554457,0.010439739538513501
62455,0.0,0.0
62609,0.0,0.0
582024,0.0014861448516990787,0.0
795341,0.004568155635566959,0.0
799644,0.0,0.0
165855,0.01318628139483059,0.0
62729,0.0010857961242376093,0.0
109735,0.02995482854903967,0.0
483848,0.005578359055604957,0.0
937098,0.029764086263652102,0.0
62860,0.00027891939139816093,0.0
764890,0.005410810056939262,0.0004940015667978295
520545,0.0,0.0
63340,0.0,0.0
490763,0.03556532134401318,0.0
64149,0.0,0.0
64199,0.007225579121043273,0.0
227527,0.03624395576932247,0.00019752292062235192
126144,0.003989480652401397,0.0
64830,0.0,0.0
253457,0.00014318190649287158,0.0
64954,0.0009882037344995862,0.00019749303366205196
65040,0.0,0.0
228266,0.006581591096904441,0.0
65620,0.0,0.0
127369,0.04001263559922012,0.0
65882,0.004437318816660752,0.0
201678,0.0048975953819139295,0.0
245760,0.013984467001580214,0.0
334770,0.024720174019854147,0.0
684253,0.015069192027878273,0.0
802745,0.0053248695944081,0.0
66395,0.008783605925775427,0.0
683658,0.001287699657857617,0.0
66429,0.0069879960662876245,0.0006247329392319534
780451,0.0382099378668492,0.01000145155800255
66514,0.0,0.0
745617,0.004511998197331945,0.0
784527,0.0649430731673389,0.0
66800,0.0059424294820745885,0.0
790227,0.03118283651946642,0.0
66869,0.0004950060445177519,0.0
89713,0.02601165987901809,0.00035520376143520916
112540,0.04800369837067327,0.0
154533,0.07860992159927083,0.0
342768,0.14300588426751484,0.0
796950,0.06932003284868286,0.0
813092,0.04472635621068965,0.0
898336,0.1462081300466224,0.0
310789,0.010731132035150345,0.0
67406,0.013650454985477173,0.004568484803497701
288111,0.0006514776745425657,0.0034770489612958723
67529,0.0,0.0
488921,0.003637417016195992,0.0
673621,7.23864082825073e-05,0.010561824950302686
67631,0.006639859997870492,0.009669313295724591
553483,0.016721016373586518,0.041889864873200205
763237,0.02079492182914112,0.029300749117496905
926307,0.0035586846268138585,0.0
1608941,0.01507257089209522,0.00109769888258336
756518,0.02166496275062799,0.0
378041,0.0013891687632542464,0.0
794846,0.007863174296065744,0.0
808214,0.003010557527452749,0.00010983457910230644
74340,0.024994992846387558,0.0
245992,0.008052736279597274,0.0
68896,0.0,0.0
68934,0.0005086080656819485,0.0
190888,0.0002854206723639304,0.0
192260,0.002835343052768582,0.0
228444,0.0010518649953551841,0.0
314050,0.0006538458293785156,0.0
361973,0.0006195117875139641,0.0
666763,0.007513770904884539,0.0
934350,0.0026741721456866718,0.0
171150,0.005187319354987536,0.002390021537944047
492275,0.011043107831051233,0.0
553810,0.0011922906776160684,0.0
837150,0.025097110825745263,0.0
69348,0.0,0.0
69402,0.00471850311860073,6.965699497180906e-05
141838,0.005085231742173477,0.0
320845,0.0071302592302404265,0.0014267343766016071
339624,0.006772680007497027,0.0
347148,0.003687390823128722,0.0
492466,0.01459162350902785,0.0
623254,0.0021141218925964105,0.0
143494,0.009670071864220201,0.0004949878364877277
69761,0.0,0.0
69805,0.0,0.0
153519,0.0010869093806876136,0.0
151431,0.023165090169753606,0.0
198783,0.03216509639404672,7.050333934757574e-05
554963,0.00816877139582277,0.00366026271820756
811622,0.004137400380450387,0.007556366414740928
211197,0.022588789758652295,0.0
70534,0.020977165504529282,0.0
342833,0.021510044258598045,0.0
70586,0.0,0.0
498961,0.0033982579254869263,0.0
620495,0.0014040015795813543,0.0
921710,0.0017241596377991235,0.0
70704,0.0,0.0
494474,0.0,0.0
504276,0.011007376884461134,0.00031845826154774606
776659,0.004683076570409778,0.0
620386,0.0005333718531284704,0.0
71166,0.0,0.0
183715,0.0,0.0
763601,0.0018631766493786932,0.0
74134,0.04364867273104182,0.0
476356,0.007065823081691814,0.0
483334,0.007065823081691814,0.0
71636,0.0,0.0
456896,0.0009882037344995862,0.0022521365958962855
72109,0.0,0.0
200775,0.2990125908467612,0.0
72716,0.00045844725245587956,0.0
327735,0.0021558624917787455,0.0
72861,0.0,0.0
318966,0.0,0.000928886726122363
375945,0.0058232785155988166,0.0
72941,0.0,0.0
185018,0.0,0.0
211095,0.0,0.0
72998,0.0,0.0
195237,0.0025930602156963604,0.0026619347489684623
73383,0.01073249826445717,0.0
135273,0.039881308454915644,0.012202978683154848
502398,0.015045265793048296,0.0
73444,0.0,0.0
73553,0.0,0.0
577590,0.014900920822673363,0.0
827250,0.021218132001104697,0.0
73682,0.0,0.0
761341,0.003149837612982078,0.003910708755248108
73914,0.0021083909729279365,7.531513995586727e-05
73969,0.0,0.0
74005,0.0,0.0
93533,0.016036558024452023,0.0
74397,0.0,0.00015684508740635556
286483,0.0033981346722159575,0.0
738182,0.005595322590137409,0.0
792583,0.003192849844549704,1.2552523325977879e-05
74452,0.01663740190456156,0.0
333175,0.009579915624835617,0.0
74520,0.0,0.0
135543,0.0009408669395068696,0.0
490620,0.001872890033468842,0.0
807026,0.0,0.0
74776,0.0,0.0
753685,0.056335725611241304,0.024136386221372274
750970,0.01651408545025101,0.001102754608276134
190012,0.0,0.0
74952,0.0,0.0
896965,0.002152316097206073,0.0
1043986,0.009695759739662026,0.0
121459,0.008604444080452722,0.0
178889,0.04129191597604059,0.0014466409546185755
75308,0.0,0.0
96744,0.0011723871785436271,0.0012910270240768247
819983,0.006260501057018296,0.02120534342608857
75329,0.0,0.0
75394,0.006065999382960488,0.0
359494,0.038358189560513754,0.004741794301929614
489606,0.0015042200575663537,0.0
298764,0.0018739303153708566,0.0
372322,0.0006886103142477601,0.0
754055,5.1096288199416914e-05,0.0
924508,0.004369614153663328,0.002273667035473687
87597,0.011873628175442678,0.0
302765,0.008859290768498564,0.0
76561,0.001217044879431015,0.00038431067133799524
179126,0.00037068421623214875,0.0
848952,0.003121980650985303,0.0
76788,0.0,0.0
334644,0.004690207617965127,0.0
762821,0.0,0.0
486305,0.04878934020490122,0.000976797214507275
630882,0.018583171458123285,0.0
402872,0.02648621159420332,0.03176560451453892
77264,0.0,0.0
111934,0.016924330768398884,0.0
77560,8.199673871162257e-05,6.171657301939124e-05
77578,0.0,0.0
668922,0.0039956791527765555,3.633154098935133e-05
930204,0.02086677212222901,0.0460190257666527
77662,0.003297062187044402,0.00025911316300230685
749272,0.0019906262277689505,0.0
77732,0.0012392022779636005,0.0
77952,0.0,0.0
765302,0.0011052847726213614,0.0017033982456408617
790509,0.0010515155446616973,0.0017880697100970862
77963,0.0,0.0
246628,0.007418620834797544,0.0
78191,0.004896496174857091,0.0
78467,0.0,0.0
116178,0.004514476112540942,0.000706683968783232
78532,0.0008567664407539963,0.0
78758,0.0040536388638204085,0.0
169526,0.006069791588635579,0.0
251925,0.006572901299422129,0.0
334101,0.00497237168869568,0.0
918400,0.007798235856475089,0.0016914557278373285
85915,0.015549611275536505,0.006879301244737124
132579,0.016321936921451088,0.013329853570148056
847880,0.0025304377318087234,0.00044658590428196305
79959,0.0,0.0
235169,0.008189558150142077,0.0
655547,0.0014165987267955207,0.0
80118,0.01816255527098925,0.0008515202067639747
772191,0.008952341991186462,0.00010460436104981564
80340,0.0,0.0
405903,0.0064131997817395954,0.0
462110,0.0020050264150323696,0.0
475431,0.0,0.0
80358,0.0,0.0
752770,0.0006204549281357768,0.014544806834179204
140521,0.0010521339133929468,0.0
80494,0.0,0.0
811897,0.001530253926107615,0.0006853646954358148
80609,0.0,0.0
80649,0.00045500028063290304,0.0
160054,0.03824164948606177,0.0
210425,0.009866797085484266,0.0
591048,0.00881973963350484,0.0
945196,0.0032865499668794005,0.00021836409427151513
31441,0.00247335905332489,0.0
245489,0.003923861240527134,0.0
324854,0.008471504326018548,0.0
81079,0.0032144258122251503,0.0
343940,0.02331203083599475,0.0
81231,0.002772410854200661,0.0
489845,0.005158721274881457,0.0
81248,0.0,0.0
891575,0.009144354674595163,0.009344636577824965
107090,0.015343721022112334,0.01559509483723118
407300,0.009970048191463271,0.0
562030,0.012676281325350914,0.0
885875,0.005089765735135457,0.0
186125,0.0008825034207267054,0.0
196690,0.003803914238939357,0.0
351227,0.002160963282232169,0.0
359613,0.002073711019457843,6.27626166298894e-05
399659,0.004620601668653674,0.004586901232034416
939565,0.0007496819017791673,0.0
81683,0.00842392481767345,0.0
85448,0.023609126106933963,0.0012440374771615986
109637,0.0030910363290678616,0.0
81739,0.0,0.0
346637,0.14558272750208714,0.0
81832,0.0,0.0
81836,0.0,0.0
147245,0.00036193204141253646,0.0
81841,0.0,0.0
424292,0.02174196083354522,0.0
558596,0.014640196827826787,0.0
81849,0.0,0.0
149946,0.005424551956840396,0.0
82037,9.048301035313412e-05,0.0
82149,0.0,0.0
82955,0.0,0.0
94658,0.005844514897323928,0.010128760169015951
576839,0.0066037917969667915,0.0
764636,0.005908984451387801,0.0
83106,0.0,0.0
83194,0.003252296255247068,0.0
182884,0.0021953920221074977,0.0
90188,0.011340561369894904,0.004795691536689848
83859,0.002434558262032127,0.0
67900,0.0034716880185117756,0.0
110341,0.027243144486107998,0.0
406575,0.0034716880185117756,0.0
536275,0.02309549059664009,0.0
593930,0.010952429619021126,0.0
84258,0.0012433854308263972,0.0
236287,0.0007236847800125414,0.00654386716562647
240081,0.01143522602232752,0.0012894135810533598
288904,0.0016177663420552197,0.0
780005,0.0006204549281357768,0.0
84387,0.0,0.0
84446,0.0,0.0030995929546858854
169228,0.00024128802760835764,0.0
197460,0.0013398566287319788,0.015926098405722268
402351,0.0021971154918496837,0.004144006367349497
887638,0.0014134381692132896,0.009405246262921932
84777,0.0,0.0
130028,0.011987343085033405,0.0023122474762985812
84886,0.0008143470931782071,0.0
85038,0.00027144903105940233,0.0
803009,0.0011581174236345885,0.0
85271,0.0,0.0
109421,0.0007031198632569336,0.0
85397,0.0,0.010943722475257923
366164,0.01177679140408173,0.0
402249,0.002380408718097595,0.0
488859,0.009148325965022243,0.0
200882,0.018055263639025692,0.4548664949883888
582253,0.0026356886831142303,0.0027190141090574203
73605,0.004442620430682049,0.0
477523,0.012367947942426967,0.0025361131921787386
828768,0.033992560487621504,0.0006067052940889309
86250,0.0,0.0
125561,0.0,0.0
376422,0.0,0.0
359179,0.0024570749233384995,0.0
788569,0.007493145113648955,0.0
86826,0.006679995412074277,0.00572735584244179
86828,0.0,0.0
86927,0.00040717354658910355,0.0
234647,0.0007532416835890776,2.928922109394838e-05
305468,0.003698483929133652,0.0
932665,0.009249604148038056,0.0
1878899,0.00520937195727238,0.004499185156046307
87179,0.00264954876436156,0.0
99888,0.0008599977756043899,0.0
151979,0.014521698648419982,0.0
181321,0.0032027420373882034,0.0
479113,0.0014061684802932513,0.0
683085,0.007008101384731979,0.0
890799,0.0008599977756043899,0.0
36402,0.0008447554195139563,0.0
87697,0.0,0.0
606283,0.00162307912394226,0.021974258880981715
87741,0.0,0.0
860080,0.0034578430418028485,0.0
87922,0.0,0.0
664194,0.04068887723752613,0.0
88035,0.0,0.0
201297,0.0016069642261976333,0.0
822910,0.0015812649096476306,0.0
203711,0.00046496101538606315,0.010077785420516973
88587,0.0,0.0
680374,0.0007238640828250729,0.0
89018,0.0021109825954292428,0.0007201855341818922
194036,0.0102961135789553,0.0024602945718916643
463435,0.003663498824817198,0.0
89058,0.0006475727134563965,0.0
89071,0.0,0.0
89305,0.0011733046928041875,0.0
1908947,0.000360158039534677,0.0
89306,0.0,0.0
403184,0.00932944681521967,0.0
760977,0.0030947401548275357,0.0
583935,0.002430328739288689,0.0
1266,0.008120855458426503,0.0
89828,0.0,0.0
742673,0.0009684841831956413,0.0
94890,0.009890592804067663,0.0
89870,0.0,0.0
120060,0.004741182251421433,0.0
414016,0.0074045906459272465,0.00021757707098361655
89873,0.0,0.0
90018,0.0022104684600086073,0.0006498022908414549
503279,0.008041868879584137,0.0
90079,0.0006469431554599334,0.0
686560,0.0033634732134532473,0.0009899756729754557
518313,0.025073677419578336,0.0
90124,0.007136888871553249,0.0
660507,0.03910789064572597,0.10040542926726032
829125,0.00027144903105940233,0.0
90169,0.0008410908941083829,0.0
90174,0.0,0.0
590483,0.0,0.01553696599656454
165736,0.006984656835378683,0.0
90945,0.004188403902117756,0.0
186734,0.02887717655305143,0.0
150530,0.0,0.0
91312,0.0,0.0
232480,0.003468515396870141,0.0
787757,0.010525115592749898,0.0
91549,0.0,0.0
154417,0.00012774072049854228,0.0
172041,0.012153186477786482,0.0
91651,0.0,0.0
91763,0.0,0.0
91852,0.0,0.0
92107,0.0,0.0
490738,0.003084904541521186,0.0
578999,0.009637528409388443,0.0
681956,0.0015959450857445459,0.0
780258,0.00767487278922699,0.03929713856376872
